N: 10
J1/J2 START: 0.8
J1/J2 END: 1.4
datapoints: 50000
caculation time with 16 threads: 5485.58 seconds

J1/J2	Delta E in J2
0.851348	0.0917245
0.85136	0.0917159
0.851372	0.0917073
0.851384	0.0916987
0.851396	0.0916901
0.851408	0.0916816
0.85142	0.091673
0.851432	0.0916644
0.851444	0.0916558
0.851456	0.0916472
0.851468	0.0916387
0.85148	0.0916301
0.851492	0.0916215
0.851504	0.0916129
0.851516	0.0916043
0.851528	0.0915957
0.85154	0.0915872
0.851552	0.0915786
0.851564	0.09157
0.851576	0.0915614
0.851588	0.0915528
0.8516	0.0915443
0.851612	0.0915357
0.851624	0.0915271
0.851636	0.0915185
0.851648	0.0915099
0.85166	0.0915014
0.851672	0.0914928
0.851684	0.0914842
0.851696	0.0914756
0.851708	0.091467
0.85172	0.0914585
0.851732	0.0914499
0.851744	0.0914413
0.851756	0.0914327
0.851768	0.0914241
0.85178	0.0914156
0.851792	0.091407
0.851804	0.0913984
0.851816	0.0913898
0.851828	0.0913813
0.85184	0.0913727
0.851852	0.0913641
0.851864	0.0913555
0.851876	0.0913469
0.851888	0.0913384
0.8519	0.0913298
0.851912	0.0913212
0.851924	0.0913126
0.851936	0.0913041
0.851948	0.0912955
0.85196	0.0912869
0.851972	0.0912783
0.851984	0.0912697
0.851996	0.0912612
0.852008	0.0912526
0.85202	0.091244
0.852032	0.0912354
0.852044	0.0912269
0.852056	0.0912183
0.852068	0.0912097
0.85208	0.0912011
0.852092	0.0911926
0.852104	0.091184
0.852116	0.0911754
0.852128	0.0911668
0.85214	0.0911583
0.852152	0.0911497
0.852164	0.0911411
0.852176	0.0911325
0.852188	0.091124
0.8522	0.0911154
0.852212	0.0911068
0.852224	0.0910982
0.852236	0.0910897
0.852248	0.0910811
0.85226	0.0910725
0.852272	0.0910639
0.852284	0.0910554
0.852296	0.0910468
0.852308	0.0910382
0.85232	0.0910296
0.852332	0.0910211
0.852344	0.0910125
0.852356	0.0910039
0.852368	0.0909954
0.85238	0.0909868
0.852392	0.0909782
0.852404	0.0909696
0.852416	0.0909611
0.852428	0.0909525
0.85244	0.0909439
0.852452	0.0909353
0.852464	0.0909268
0.852476	0.0909182
0.852488	0.0909096
0.8525	0.0909011
0.852512	0.0908925
0.852524	0.0908839
0.852536	0.0908753
0.852548	0.0908668
0.85256	0.0908582
0.852572	0.0908496
0.852584	0.0908411
0.852596	0.0908325
0.852608	0.0908239
0.85262	0.0908154
0.852632	0.0908068
0.852644	0.0907982
0.852656	0.0907896
0.852668	0.0907811
0.85268	0.0907725
0.852692	0.0907639
0.852704	0.0907554
0.852716	0.0907468
0.852728	0.0907382
0.85274	0.0907297
0.852752	0.0907211
0.852764	0.0907125
0.852776	0.0907039
0.852788	0.0906954
0.8528	0.0906868
0.852812	0.0906782
0.852824	0.0906697
0.852836	0.0906611
0.852848	0.0906525
0.85286	0.090644
0.852872	0.0906354
0.852884	0.0906268
0.852896	0.0906183
0.852908	0.0906097
0.85292	0.0906011
0.852932	0.0905926
0.852944	0.090584
0.852956	0.0905754
0.852968	0.0905669
0.85298	0.0905583
0.852992	0.0905497
0.853004	0.0905412
0.853016	0.0905326
0.853028	0.090524
0.85304	0.0905155
0.853052	0.0905069
0.853064	0.0904983
0.853076	0.0904898
0.853088	0.0904812
0.8531	0.0904726
0.853112	0.0904641
0.853124	0.0904555
0.853136	0.0904469
0.853148	0.0904384
0.85316	0.0904298
0.853172	0.0904212
0.853184	0.0904127
0.853196	0.0904041
0.853208	0.0903955
0.85322	0.090387
0.853232	0.0903784
0.853244	0.0903699
0.853256	0.0903613
0.853268	0.0903527
0.85328	0.0903442
0.853292	0.0903356
0.853304	0.090327
0.853316	0.0903185
0.853328	0.0903099
0.85334	0.0903013
0.853352	0.0902928
0.853364	0.0902842
0.853376	0.0902757
0.853388	0.0902671
0.8534	0.0902585
0.853412	0.09025
0.853424	0.0902414
0.853436	0.0902328
0.853448	0.0902243
0.85346	0.0902157
0.853472	0.0902072
0.853484	0.0901986
0.853496	0.09019
0.853508	0.0901815
0.85352	0.0901729
0.853532	0.0901644
0.853544	0.0901558
0.853556	0.0901472
0.853568	0.0901387
0.85358	0.0901301
0.853592	0.0901215
0.853604	0.090113
0.853616	0.0901044
0.853628	0.0900959
0.85364	0.0900873
0.853652	0.0900787
0.853664	0.0900702
0.853676	0.0900616
0.853688	0.0900531
0.8537	0.0900445
0.853712	0.0900359
0.853724	0.0900274
0.853736	0.0900188
0.853748	0.0900103
0.85376	0.0900017
0.853772	0.0899932
0.853784	0.0899846
0.853796	0.089976
0.853808	0.0899675
0.85382	0.0899589
0.853832	0.0899504
0.853844	0.0899418
0.853856	0.0899332
0.853868	0.0899247
0.85388	0.0899161
0.853892	0.0899076
0.853904	0.089899
0.853916	0.0898905
0.853928	0.0898819
0.85394	0.0898733
0.853952	0.0898648
0.853964	0.0898562
0.853976	0.0898477
0.853988	0.0898391
0.854	0.0898306
0.854012	0.089822
0.854024	0.0898134
0.854036	0.0898049
0.854048	0.0897963
0.85406	0.0897878
0.854072	0.0897792
0.854084	0.0897707
0.854096	0.0897621
0.854108	0.0897536
0.85412	0.089745
0.854132	0.0897364
0.854144	0.0897279
0.854156	0.0897193
0.854168	0.0897108
0.85418	0.0897022
0.854192	0.0896937
0.854204	0.0896851
0.854216	0.0896766
0.854228	0.089668
0.85424	0.0896595
0.854252	0.0896509
0.854264	0.0896423
0.854276	0.0896338
0.854288	0.0896252
0.8543	0.0896167
0.854312	0.0896081
0.854324	0.0895996
0.854336	0.089591
0.854348	0.0895825
0.85436	0.0895739
0.854372	0.0895654
0.854384	0.0895568
0.854396	0.0895483
0.854408	0.0895397
0.85442	0.0895312
0.854432	0.0895226
0.854444	0.0895141
0.854456	0.0895055
0.854468	0.0894969
0.85448	0.0894884
0.854492	0.0894798
0.854504	0.0894713
0.854516	0.0894627
0.854528	0.0894542
0.85454	0.0894456
0.854552	0.0894371
0.854564	0.0894285
0.854576	0.08942
0.854588	0.0894114
0.8546	0.0894029
0.854612	0.0893943
0.854624	0.0893858
0.854636	0.0893772
0.854648	0.0893687
0.85466	0.0893601
0.854672	0.0893516
0.854684	0.089343
0.854696	0.0893345
0.854708	0.0893259
0.85472	0.0893174
0.854732	0.0893088
0.854744	0.0893003
0.854756	0.0892917
0.854768	0.0892832
0.85478	0.0892746
0.854792	0.0892661
0.854804	0.0892575
0.854816	0.089249
0.854828	0.0892404
0.85484	0.0892319
0.854852	0.0892234
0.854864	0.0892148
0.854876	0.0892063
0.854888	0.0891977
0.8549	0.0891892
0.854912	0.0891806
0.854924	0.0891721
0.854936	0.0891635
0.854948	0.089155
0.85496	0.0891464
0.854972	0.0891379
0.854984	0.0891293
0.854996	0.0891208
0.855008	0.0891122
0.85502	0.0891037
0.855032	0.0890952
0.855044	0.0890866
0.855056	0.0890781
0.855068	0.0890695
0.85508	0.089061
0.855092	0.0890524
0.855104	0.0890439
0.855116	0.0890353
0.855128	0.0890268
0.85514	0.0890182
0.855152	0.0890097
0.855164	0.0890012
0.855176	0.0889926
0.855188	0.0889841
0.8552	0.0889755
0.855212	0.088967
0.855224	0.0889584
0.855236	0.0889499
0.855248	0.0889413
0.85526	0.0889328
0.855272	0.0889243
0.855284	0.0889157
0.855296	0.0889072
0.855308	0.0888986
0.85532	0.0888901
0.855332	0.0888815
0.855344	0.088873
0.855356	0.0888645
0.855368	0.0888559
0.85538	0.0888474
0.855392	0.0888388
0.855404	0.0888303
0.855416	0.0888217
0.855428	0.0888132
0.85544	0.0888047
0.855452	0.0887961
0.855464	0.0887876
0.855476	0.088779
0.855488	0.0887705
0.8555	0.0887619
0.855512	0.0887534
0.855524	0.0887449
0.855536	0.0887363
0.855548	0.0887278
0.85556	0.0887192
0.855572	0.0887107
0.855584	0.0887022
0.855596	0.0886936
0.855608	0.0886851
0.85562	0.0886765
0.855632	0.088668
0.855644	0.0886595
0.855656	0.0886509
0.855668	0.0886424
0.85568	0.0886338
0.855692	0.0886253
0.855704	0.0886168
0.855716	0.0886082
0.855728	0.0885997
0.85574	0.0885912
0.855752	0.0885826
0.855764	0.0885741
0.855776	0.0885655
0.855788	0.088557
0.8558	0.0885485
0.855812	0.0885399
0.855824	0.0885314
0.855836	0.0885228
0.855848	0.0885143
0.85586	0.0885058
0.855872	0.0884972
0.855884	0.0884887
0.855896	0.0884802
0.855908	0.0884716
0.85592	0.0884631
0.855932	0.0884545
0.855944	0.088446
0.855956	0.0884375
0.855968	0.0884289
0.85598	0.0884204
0.855992	0.0884119
0.856004	0.0884033
0.856016	0.0883948
0.856028	0.0883863
0.85604	0.0883777
0.856052	0.0883692
0.856064	0.0883606
0.856076	0.0883521
0.856088	0.0883436
0.8561	0.088335
0.856112	0.0883265
0.856124	0.088318
0.856136	0.0883094
0.856148	0.0883009
0.85616	0.0882924
0.856172	0.0882838
0.856184	0.0882753
0.856196	0.0882668
0.856208	0.0882582
0.85622	0.0882497
0.856232	0.0882412
0.856244	0.0882326
0.856256	0.0882241
0.856268	0.0882156
0.85628	0.088207
0.856292	0.0881985
0.856304	0.08819
0.856316	0.0881814
0.856328	0.0881729
0.85634	0.0881644
0.856352	0.0881558
0.856364	0.0881473
0.856376	0.0881388
0.856388	0.0881302
0.8564	0.0881217
0.856412	0.0881132
0.856424	0.0881046
0.856436	0.0880961
0.856448	0.0880876
0.85646	0.088079
0.856472	0.0880705
0.856484	0.088062
0.856496	0.0880535
0.856508	0.0880449
0.85652	0.0880364
0.856532	0.0880279
0.856544	0.0880193
0.856556	0.0880108
0.856568	0.0880023
0.85658	0.0879937
0.856592	0.0879852
0.856604	0.0879767
0.856616	0.0879682
0.856628	0.0879596
0.85664	0.0879511
0.856652	0.0879426
0.856664	0.087934
0.856676	0.0879255
0.856688	0.087917
0.8567	0.0879084
0.856712	0.0878999
0.856724	0.0878914
0.856736	0.0878829
0.856748	0.0878743
0.85676	0.0878658
0.856772	0.0878573
0.856784	0.0878487
0.856796	0.0878402
0.856808	0.0878317
0.85682	0.0878232
0.856832	0.0878146
0.856844	0.0878061
0.856856	0.0877976
0.856868	0.0877891
0.85688	0.0877805
0.856892	0.087772
0.856904	0.0877635
0.856916	0.0877549
0.856928	0.0877464
0.85694	0.0877379
0.856952	0.0877294
0.856964	0.0877208
0.856976	0.0877123
0.856988	0.0877038
0.857	0.0876953
0.857012	0.0876867
0.857024	0.0876782
0.857036	0.0876697
0.857048	0.0876612
0.85706	0.0876526
0.857072	0.0876441
0.857084	0.0876356
0.857096	0.0876271
0.857108	0.0876185
0.85712	0.08761
0.857132	0.0876015
0.857144	0.087593
0.857156	0.0875844
0.857168	0.0875759
0.85718	0.0875674
0.857192	0.0875589
0.857204	0.0875503
0.857216	0.0875418
0.857228	0.0875333
0.85724	0.0875248
0.857252	0.0875162
0.857264	0.0875077
0.857276	0.0874992
0.857288	0.0874907
0.8573	0.0874822
0.857312	0.0874736
0.857324	0.0874651
0.857336	0.0874566
0.857348	0.0874481
0.85736	0.0874395
0.857372	0.087431
0.857384	0.0874225
0.857396	0.087414
0.857408	0.0874055
0.85742	0.0873969
0.857432	0.0873884
0.857444	0.0873799
0.857456	0.0873714
0.857468	0.0873629
0.85748	0.0873543
0.857492	0.0873458
0.857504	0.0873373
0.857516	0.0873288
0.857528	0.0873203
0.85754	0.0873117
0.857552	0.0873032
0.857564	0.0872947
0.857576	0.0872862
0.857588	0.0872777
0.8576	0.0872691
0.857612	0.0872606
0.857624	0.0872521
0.857636	0.0872436
0.857648	0.0872351
0.85766	0.0872265
0.857672	0.087218
0.857684	0.0872095
0.857696	0.087201
0.857708	0.0871925
0.85772	0.0871839
0.857732	0.0871754
0.857744	0.0871669
0.857756	0.0871584
0.857768	0.0871499
0.85778	0.0871414
0.857792	0.0871328
0.857804	0.0871243
0.857816	0.0871158
0.857828	0.0871073
0.85784	0.0870988
0.857852	0.0870903
0.857864	0.0870817
0.857876	0.0870732
0.857888	0.0870647
0.8579	0.0870562
0.857912	0.0870477
0.857924	0.0870392
0.857936	0.0870306
0.857948	0.0870221
0.85796	0.0870136
0.857972	0.0870051
0.857984	0.0869966
0.857996	0.0869881
0.858008	0.0869795
0.85802	0.086971
0.858032	0.0869625
0.858044	0.086954
0.858056	0.0869455
0.858068	0.086937
0.85808	0.0869285
0.858092	0.0869199
0.858104	0.0869114
0.858116	0.0869029
0.858128	0.0868944
0.85814	0.0868859
0.858152	0.0868774
0.858164	0.0868689
0.858176	0.0868603
0.858188	0.0868518
0.8582	0.0868433
0.858212	0.0868348
0.858224	0.0868263
0.858236	0.0868178
0.858248	0.0868093
0.85826	0.0868007
0.858272	0.0867922
0.858284	0.0867837
0.858296	0.0867752
0.858308	0.0867667
0.85832	0.0867582
0.858332	0.0867497
0.858344	0.0867412
0.858356	0.0867327
0.858368	0.0867241
0.85838	0.0867156
0.858392	0.0867071
0.858404	0.0866986
0.858416	0.0866901
0.858428	0.0866816
0.85844	0.0866731
0.858452	0.0866646
0.858464	0.0866561
0.858476	0.0866475
0.858488	0.086639
0.8585	0.0866305
0.858512	0.086622
0.858524	0.0866135
0.858536	0.086605
0.858548	0.0865965
0.85856	0.086588
0.858572	0.0865795
0.858584	0.086571
0.858596	0.0865624
0.858608	0.0865539
0.85862	0.0865454
0.858632	0.0865369
0.858644	0.0865284
0.858656	0.0865199
0.858668	0.0865114
0.85868	0.0865029
0.858692	0.0864944
0.858704	0.0864859
0.858716	0.0864774
0.858728	0.0864689
0.85874	0.0864603
0.858752	0.0864518
0.858764	0.0864433
0.858776	0.0864348
0.858788	0.0864263
0.8588	0.0864178
0.858812	0.0864093
0.858824	0.0864008
0.858836	0.0863923
0.858848	0.0863838
0.85886	0.0863753
0.858872	0.0863668
0.858884	0.0863583
0.858896	0.0863498
0.858908	0.0863413
0.85892	0.0863327
0.858932	0.0863242
0.858944	0.0863157
0.858956	0.0863072
0.858968	0.0862987
0.85898	0.0862902
0.858992	0.0862817
0.859004	0.0862732
0.859016	0.0862647
0.859028	0.0862562
0.85904	0.0862477
0.859052	0.0862392
0.859064	0.0862307
0.859076	0.0862222
0.859088	0.0862137
0.8591	0.0862052
0.859112	0.0861967
0.859124	0.0861882
0.859136	0.0861797
0.859148	0.0861712
0.85916	0.0861627
0.859172	0.0861542
0.859184	0.0861457
0.859196	0.0861372
0.859208	0.0861286
0.85922	0.0861201
0.859232	0.0861116
0.859244	0.0861031
0.859256	0.0860946
0.859268	0.0860861
0.85928	0.0860776
0.859292	0.0860691
0.859304	0.0860606
0.859316	0.0860521
0.859328	0.0860436
0.85934	0.0860351
0.859352	0.0860266
0.859364	0.0860181
0.859376	0.0860096
0.859388	0.0860011
0.8594	0.0859926
0.859412	0.0859841
0.859424	0.0859756
0.859436	0.0859671
0.859448	0.0859586
0.85946	0.0859501
0.859472	0.0859416
0.859484	0.0859331
0.859496	0.0859246
0.859508	0.0859161
0.85952	0.0859076
0.859532	0.0858991
0.859544	0.0858906
0.859556	0.0858821
0.859568	0.0858736
0.85958	0.0858651
0.859592	0.0858566
0.859604	0.0858481
0.859616	0.0858396
0.859628	0.0858311
0.85964	0.0858226
0.859652	0.0858141
0.859664	0.0858056
0.859676	0.0857971
0.859688	0.0857886
0.8597	0.0857802
0.859712	0.0857717
0.859724	0.0857632
0.859736	0.0857547
0.859748	0.0857462
0.85976	0.0857377
0.859772	0.0857292
0.859784	0.0857207
0.859796	0.0857122
0.859808	0.0857037
0.85982	0.0856952
0.859832	0.0856867
0.859844	0.0856782
0.859856	0.0856697
0.859868	0.0856612
0.85988	0.0856527
0.859892	0.0856442
0.859904	0.0856357
0.859916	0.0856272
0.859928	0.0856187
0.85994	0.0856102
0.859952	0.0856017
0.859964	0.0855932
0.859976	0.0855847
0.859988	0.0855763
0.86	0.0855678
0.860012	0.0855593
0.860024	0.0855508
0.860036	0.0855423
0.860048	0.0855338
0.86006	0.0855253
0.860072	0.0855168
0.860084	0.0855083
0.860096	0.0854998
0.860108	0.0854913
0.86012	0.0854828
0.860132	0.0854743
0.860144	0.0854658
0.860156	0.0854573
0.860168	0.0854489
0.86018	0.0854404
0.860192	0.0854319
0.860204	0.0854234
0.860216	0.0854149
0.860228	0.0854064
0.86024	0.0853979
0.860252	0.0853894
0.860264	0.0853809
0.860276	0.0853724
0.860288	0.0853639
0.8603	0.0853554
0.860312	0.085347
0.860324	0.0853385
0.860336	0.08533
0.860348	0.0853215
0.86036	0.085313
0.860372	0.0853045
0.860384	0.085296
0.860396	0.0852875
0.860408	0.085279
0.86042	0.0852705
0.860432	0.085262
0.860444	0.0852536
0.860456	0.0852451
0.860468	0.0852366
0.86048	0.0852281
0.860492	0.0852196
0.860504	0.0852111
0.860516	0.0852026
0.860528	0.0851941
0.86054	0.0851856
0.860552	0.0851772
0.860564	0.0851687
0.860576	0.0851602
0.860588	0.0851517
0.8606	0.0851432
0.860612	0.0851347
0.860624	0.0851262
0.860636	0.0851177
0.860648	0.0851093
0.86066	0.0851008
0.860672	0.0850923
0.860684	0.0850838
0.860696	0.0850753
0.860708	0.0850668
0.86072	0.0850583
0.860732	0.0850499
0.860744	0.0850414
0.860756	0.0850329
0.860768	0.0850244
0.86078	0.0850159
0.860792	0.0850074
0.860804	0.0849989
0.860816	0.0849904
0.860828	0.084982
0.86084	0.0849735
0.860852	0.084965
0.860864	0.0849565
0.860876	0.084948
0.860888	0.0849395
0.8609	0.0849311
0.860912	0.0849226
0.860924	0.0849141
0.860936	0.0849056
0.860948	0.0848971
0.86096	0.0848886
0.860972	0.0848801
0.860984	0.0848717
0.860996	0.0848632
0.861008	0.0848547
0.86102	0.0848462
0.861032	0.0848377
0.861044	0.0848292
0.861056	0.0848208
0.861068	0.0848123
0.86108	0.0848038
0.861092	0.0847953
0.861104	0.0847868
0.861116	0.0847784
0.861128	0.0847699
0.86114	0.0847614
0.861152	0.0847529
0.861164	0.0847444
0.861176	0.0847359
0.861188	0.0847275
0.8612	0.084719
0.861212	0.0847105
0.861224	0.084702
0.861236	0.0846935
0.861248	0.0846851
0.86126	0.0846766
0.861272	0.0846681
0.861284	0.0846596
0.861296	0.0846511
0.861308	0.0846427
0.86132	0.0846342
0.861332	0.0846257
0.861344	0.0846172
0.861356	0.0846087
0.861368	0.0846003
0.86138	0.0845918
0.861392	0.0845833
0.861404	0.0845748
0.861416	0.0845663
0.861428	0.0845579
0.86144	0.0845494
0.861452	0.0845409
0.861464	0.0845324
0.861476	0.0845239
0.861488	0.0845155
0.8615	0.084507
0.861512	0.0844985
0.861524	0.08449
0.861536	0.0844816
0.861548	0.0844731
0.86156	0.0844646
0.861572	0.0844561
0.861584	0.0844476
0.861596	0.0844392
0.861608	0.0844307
0.86162	0.0844222
0.861632	0.0844137
0.861644	0.0844053
0.861656	0.0843968
0.861668	0.0843883
0.86168	0.0843798
0.861692	0.0843714
0.861704	0.0843629
0.861716	0.0843544
0.861728	0.0843459
0.86174	0.0843375
0.861752	0.084329
0.861764	0.0843205
0.861776	0.084312
0.861788	0.0843036
0.8618	0.0842951
0.861812	0.0842866
0.861824	0.0842781
0.861836	0.0842697
0.861848	0.0842612
0.86186	0.0842527
0.861872	0.0842442
0.861884	0.0842358
0.861896	0.0842273
0.861908	0.0842188
0.86192	0.0842103
0.861932	0.0842019
0.861944	0.0841934
0.861956	0.0841849
0.861968	0.0841764
0.86198	0.084168
0.861992	0.0841595
0.862004	0.084151
0.862016	0.0841426
0.862028	0.0841341
0.86204	0.0841256
0.862052	0.0841171
0.862064	0.0841087
0.862076	0.0841002
0.862088	0.0840917
0.8621	0.0840832
0.862112	0.0840748
0.862124	0.0840663
0.862136	0.0840578
0.862148	0.0840494
0.86216	0.0840409
0.862172	0.0840324
0.862184	0.084024
0.862196	0.0840155
0.862208	0.084007
0.86222	0.0839985
0.862232	0.0839901
0.862244	0.0839816
0.862256	0.0839731
0.862268	0.0839647
0.86228	0.0839562
0.862292	0.0839477
0.862304	0.0839393
0.862316	0.0839308
0.862328	0.0839223
0.86234	0.0839138
0.862352	0.0839054
0.862364	0.0838969
0.862376	0.0838884
0.862388	0.08388
0.8624	0.0838715
0.862412	0.083863
0.862424	0.0838546
0.862436	0.0838461
0.862448	0.0838376
0.86246	0.0838292
0.862472	0.0838207
0.862484	0.0838122
0.862496	0.0838038
0.862508	0.0837953
0.86252	0.0837868
0.862532	0.0837784
0.862544	0.0837699
0.862556	0.0837614
0.862568	0.083753
0.86258	0.0837445
0.862592	0.083736
0.862604	0.0837276
0.862616	0.0837191
0.862628	0.0837106
0.86264	0.0837022
0.862652	0.0836937
0.862664	0.0836852
0.862676	0.0836768
0.862688	0.0836683
0.8627	0.0836598
0.862712	0.0836514
0.862724	0.0836429
0.862736	0.0836344
0.862748	0.083626
0.86276	0.0836175
0.862772	0.083609
0.862784	0.0836006
0.862796	0.0835921
0.862808	0.0835837
0.86282	0.0835752
0.862832	0.0835667
0.862844	0.0835583
0.862856	0.0835498
0.862868	0.0835413
0.86288	0.0835329
0.862892	0.0835244
0.862904	0.0835159
0.862916	0.0835075
0.862928	0.083499
0.86294	0.0834906
0.862952	0.0834821
0.862964	0.0834736
0.862976	0.0834652
0.862988	0.0834567
0.863	0.0834482
0.863012	0.0834398
0.863024	0.0834313
0.863036	0.0834229
0.863048	0.0834144
0.86306	0.0834059
0.863072	0.0833975
0.863084	0.083389
0.863096	0.0833806
0.863108	0.0833721
0.86312	0.0833636
0.863132	0.0833552
0.863144	0.0833467
0.863156	0.0833383
0.863168	0.0833298
0.86318	0.0833213
0.863192	0.0833129
0.863204	0.0833044
0.863216	0.083296
0.863228	0.0832875
0.86324	0.083279
0.863252	0.0832706
0.863264	0.0832621
0.863276	0.0832537
0.863288	0.0832452
0.8633	0.0832367
0.863312	0.0832283
0.863324	0.0832198
0.863336	0.0832114
0.863348	0.0832029
0.86336	0.0831945
0.863372	0.083186
0.863384	0.0831775
0.863396	0.0831691
0.863408	0.0831606
0.86342	0.0831522
0.863432	0.0831437
0.863444	0.0831353
0.863456	0.0831268
0.863468	0.0831183
0.86348	0.0831099
0.863492	0.0831014
0.863504	0.083093
0.863516	0.0830845
0.863528	0.0830761
0.86354	0.0830676
0.863552	0.0830591
0.863564	0.0830507
0.863576	0.0830422
0.863588	0.0830338
0.8636	0.0830253
0.863612	0.0830169
0.863624	0.0830084
0.863636	0.083
0.863648	0.0829915
0.86366	0.0829831
0.863672	0.0829746
0.863684	0.0829661
0.863696	0.0829577
0.863708	0.0829492
0.86372	0.0829408
0.863732	0.0829323
0.863744	0.0829239
0.863756	0.0829154
0.863768	0.082907
0.86378	0.0828985
0.863792	0.0828901
0.863804	0.0828816
0.863816	0.0828732
0.863828	0.0828647
0.86384	0.0828563
0.863852	0.0828478
0.863864	0.0828393
0.863876	0.0828309
0.863888	0.0828224
0.8639	0.082814
0.863912	0.0828055
0.863924	0.0827971
0.863936	0.0827886
0.863948	0.0827802
0.86396	0.0827717
0.863972	0.0827633
0.863984	0.0827548
0.863996	0.0827464
0.864008	0.0827379
0.86402	0.0827295
0.864032	0.082721
0.864044	0.0827126
0.864056	0.0827041
0.864068	0.0826957
0.86408	0.0826872
0.864092	0.0826788
0.864104	0.0826703
0.864116	0.0826619
0.864128	0.0826534
0.86414	0.082645
0.864152	0.0826365
0.864164	0.0826281
0.864176	0.0826196
0.864188	0.0826112
0.8642	0.0826027
0.864212	0.0825943
0.864224	0.0825858
0.864236	0.0825774
0.864248	0.0825689
0.86426	0.0825605
0.864272	0.082552
0.864284	0.0825436
0.864296	0.0825352
0.864308	0.0825267
0.86432	0.0825183
0.864332	0.0825098
0.864344	0.0825014
0.864356	0.0824929
0.864368	0.0824845
0.86438	0.082476
0.864392	0.0824676
0.864404	0.0824591
0.864416	0.0824507
0.864428	0.0824422
0.86444	0.0824338
0.864452	0.0824253
0.864464	0.0824169
0.864476	0.0824085
0.864488	0.0824
0.8645	0.0823916
0.864512	0.0823831
0.864524	0.0823747
0.864536	0.0823662
0.864548	0.0823578
0.86456	0.0823493
0.864572	0.0823409
0.864584	0.0823325
0.864596	0.082324
0.864608	0.0823156
0.86462	0.0823071
0.864632	0.0822987
0.864644	0.0822902
0.864656	0.0822818
0.864668	0.0822733
0.86468	0.0822649
0.864692	0.0822565
0.864704	0.082248
0.864716	0.0822396
0.864728	0.0822311
0.86474	0.0822227
0.864752	0.0822142
0.864764	0.0822058
0.864776	0.0821974
0.864788	0.0821889
0.8648	0.0821805
0.864812	0.082172
0.864824	0.0821636
0.864836	0.0821552
0.864848	0.0821467
